 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75
135,1208.102,304.440,950.326,354.364,369.958,304.140,256.279,316.742,472.427,482.619,274.344,201.976,243.448,295.417,199.986,282.360,223.652,873.977,311.409,185.191,122.174,265.592,227.753,121.968,256.634,173.070,421.661,194.124,211.964,353.853,254.400,714.532,339.913,495.877,478.744,604.844,640.967,191.466,221.223,540.740,409.549,304.490,356.978,345.846,197.249,210.220,225.798,585.300,278.217,189.848,351.348,468.814,362.421,436.487,325.980,362.362,333.085,695.144,233.800,302.585,261.833,248.628,383.837,74.691,348.949,132.080,106.561,133.624,179.516,364.476,358.385,205.805,306.989,256.990,273.854
136,1378.777,368.500,1238.405,459.318,377.964,551.544,541.471,283.491,366.616,379.354,282.753,222.482,191.414,444.111,354.581,131.941,131.385,722.477,358.331,186.817,160.359,134.637,239.573,132.571,343.622,198.988,308.632,155.650,171.036,333.815,237.716,328.505,345.252,750.181,336.662,545.008,595.176,253.503,256.357,556.560,354.386,400.445,251.889,271.985,240.856,218.972,213.454,292.736,246.629,138.228,354.601,501.155,254.550,484.882,375.283,347.888,296.688,599.081,382.083,386.807,154.530,489.504,399.155,129.463,272.618,70.050,69.950,55.121,103.137,160.257,228.923,106.948,293.128,394.248,438.365
137,1339.287,374.888,961.135,199.519,352.072,498.397,678.769,323.950,503.314,399.292,309.753,146.578,195.885,613.083,165.189,163.934,189.207,654.400,381.266,177.291,236.492,257.418,260.220,149.476,262.091,214.532,350.236,78.307,188.892,259.640,252.703,469.081,338.465,545.977,423.835,727.336,486.626,257.523,116.223,648.133,392.105,290.923,417.089,192.492,164.177,280.355,381.538,527.209,173.664,195.462,352.203,431.109,316.936,325.571,219.596,289.717,613.099,656.883,473.475,355.289,198.485,316.934,325.791,144.250,352.978,92.677,140.993,69.032,116.653,362.695,213.359,91.753,310.447,272.297,489.594
138,1516.242,413.940,1275.809,286.814,379.428,320.588,399.808,308.195,365.849,234.867,186.825,126.596,233.236,472.833,263.824,201.610,129.526,697.569,536.448,168.796,125.913,283.826,394.013,104.381,234.561,245.117,336.920,179.241,154.633,298.972,358.710,344.108,327.425,568.480,503.083,633.057,613.440,253.518,239.795,452.500,169.987,355.477,243.622,256.292,174.514,330.454,353.538,312.082,141.881,133.468,309.239,446.116,272.479,416.639,452.020,317.349,467.794,666.414,290.917,206.459,232.273,238.518,520.000,164.801,336.713,149.090,184.101,116.045,217.511,439.571,301.581,151.299,368.170,342.564,365.771
139,1491.478,631.948,927.742,328.403,438.205,318.632,388.587,456.164,321.643,524.947,226.558,163.741,239.207,439.806,256.986,192.096,195.904,610.469,462.468,227.791,138.779,242.706,357.040,135.698,355.549,291.719,426.293,94.248,217.886,268.573,358.400,463.279,391.354,606.316,431.962,505.820,592.253,337.187,201.438,544.793,474.046,385.948,341.607,227.115,309.182,282.248,325.647,466.027,175.902,236.203,223.254,491.946,188.250,327.353,345.939,218.849,409.291,690.306,300.467,261.741,194.553,311.255,226.271,139.654,200.412,85.975,120.612,60.955,59.147,337.114,471.308,118.519,297.096,222.396,276.354
140,1481.312,418.925,1022.309,201.419,440.759,483.654,461.798,378.201,438.119,464.221,276.000,138.392,263.454,362.894,356.257,169.441,198.341,808.400,458.481,261.039,81.697,161.781,278.680,120.556,213.921,270.216,445.517,96.263,200.934,313.872,270.923,626.883,204.528,673.649,499.850,547.516,779.956,238.088,188.027,464.253,461.098,410.761,238.467,222.877,248.525,236.532,240.361,369.109,280.259,182.930,330.406,438.070,236.864,379.429,357.596,220.533,313.149,712.946,504.675,173.519,268.750,328.416,376.124,68.265,314.743,78.806,152.130,106.019,99.500,136.200,203.222,113.338,363.149,598.495,368.990
141,1311.987,345.455,1038.405,333.628,392.139,462.000,363.154,377.358,369.741,395.363,280.487,85.849,347.948,344.167,240.365,208.375,216.963,847.362,409.097,170.535,153.938,160.706,311.653,148.810,238.957,276.000,279.333,159.241,169.386,286.270,268.394,467.865,317.354,583.094,397.759,545.852,402.934,311.560,122.241,358.487,301.366,269.606,360.422,376.869,348.204,192.872,246.882,341.218,174.280,196.006,414.384,321.984,145.757,314.832,237.859,377.289,429.277,528.865,403.975,278.763,264.795,312.737,291.876,190.596,318.081,136.035,99.662,95.038,111.821,361.181,405.256,147.870,258.691,141.139,199.344
142,1643.809,513.881,1079.815,183.264,363.886,445.147,274.298,297.434,466.195,506.735,212.857,148.946,316.253,351.089,210.189,144.787,144.363,950.438,362.383,144.230,143.318,234.995,313.880,155.817,258.579,245.713,325.943,254.599,225.795,381.133,330.703,535.270,442.126,468.064,415.504,569.066,431.330,277.000,182.036,500.040,308.242,240.284,170.689,319.900,212.459,184.780,556.950,299.591,90.524,190.291,284.435,605.326,270.271,415.824,276.222,353.882,395.922,618.532,404.400,272.096,188.788,273.175,228.008,104.824,357.007,171.343,136.086,129.299,109.168,269.476,292.521,129.935,432.936,255.406,170.552
143,1336.026,446.836,967.916,324.783,442.464,425.934,272.596,330.484,505.730,624.133,295.364,233.145,235.069,413.989,170.095,252.676,169.830,668.285,429.422,149.978,196.682,246.035,341.967,81.730,212.171,148.544,377.787,130.606,165.169,363.697,368.710,342.126,265.874,563.591,593.579,577.139,235.703,298.016,299.741,515.133,250.758,344.742,306.837,272.031,305.094,220.894,242.210,344.991,288.783,250.367,282.754,587.070,215.793,358.891,398.717,229.678,369.454,742.441,316.000,251.600,269.000,340.861,361.465,114.279,347.412,91.433,57.324,114.981,98.911,238.010,212.470,91.636,399.617,372.713,367.469
144,1508.828,542.336,1043.989,194.938,378.964,438.228,493.673,306.151,314.692,475.699,238.987,105.512,222.552,367.683,249.554,303.640,152.259,844.892,466.487,171.343,132.215,241.711,351.273,120.325,255.384,327.111,490.184,110.686,172.373,359.308,299.503,414.847,438.315,502.936,493.030,655.787,591.429,298.917,257.188,547.053,291.157,323.716,338.393,368.585,190.586,201.156,250.731,206.964,132.329,172.108,305.616,539.760,312.736,374.185,371.444,340.730,243.695,654.054,469.992,291.933,144.545,253.613,549.155,135.801,341.581,169.378,131.489,110.395,148.442,338.905,229.427,124.584,309.160,393.446,376.885
145,1683.274,499.985,1059.438,154.333,392.626,348.301,324.817,393.723,253.351,681.425,186.143,217.295,327.512,331.583,219.311,225.743,223.837,879.846,401.039,175.500,165.569,195.950,364.647,202.817,220.994,319.649,352.512,155.022,119.331,314.626,288.000,900.054,304.008,608.532,323.977,740.098,675.088,415.549,294.643,442.913,485.621,401.458,367.859,335.138,275.271,225.787,384.487,272.945,219.972,145.000,363.246,382.279,224.364,447.832,369.788,396.296,292.532,511.514,227.417,261.600,209.174,313.891,433.124,178.728,231.838,104.851,157.273,115.758,64.216,257.981,111.154,79.403,392.883,320.713,296.188
146,1606.134,352.112,1105.039,323.581,345.482,506.868,435.481,355.868,361.324,350.558,129.636,170.169,158.247,340.233,388.878,250.059,195.052,738.915,417.669,201.457,127.164,149.950,320.367,124.563,239.341,283.836,361.103,196.117,145.030,274.104,277.716,416.270,376.079,553.620,396.263,570.246,451.462,231.031,221.723,574.367,348.111,308.613,233.059,342.238,263.895,292.574,145.966,386.873,220.483,336.253,356.804,466.264,345.379,395.496,409.869,304.178,501.752,649.459,242.325,349.348,161.076,294.285,350.806,153.794,260.588,127.965,167.014,87.650,127.805,212.333,225.744,166.195,364.106,211.139,301.104
147,1567.248,401.910,1058.365,272.085,352.265,217.360,380.962,423.132,342.924,368.858,148.740,153.928,195.040,456.989,76.486,222.007,162.904,597.662,461.240,185.961,104.974,248.990,380.687,161.833,291.207,368.725,451.282,94.270,147.241,369.081,290.419,468.775,350.496,646.275,640.211,733.975,447.934,181.694,239.991,355.533,336.072,173.652,324.519,503.654,303.613,205.255,327.050,212.582,232.678,152.646,336.188,528.651,233.100,262.412,279.545,427.803,491.787,730.487,369.917,304.481,274.318,400.489,282.713,174.081,324.426,148.050,138.532,132.968,115.358,249.248,235.085,240.532,489.745,445.139,204.677
148,1540.701,589.933,1020.815,269.589,415.163,537.169,407.471,215.579,485.573,658.487,234.435,136.301,258.718,262.072,250.676,263.625,219.089,792.108,526.136,196.578,133.851,263.408,254.853,163.381,192.445,318.380,360.684,103.051,166.855,243.758,319.284,515.712,264.803,614.205,333.135,576.434,319.275,173.891,287.839,542.773,344.660,270.671,235.681,263.077,422.884,337.262,291.857,340.782,150.636,143.019,256.667,311.744,231.300,435.546,420.768,300.632,336.645,585.559,386.567,469.267,166.470,250.832,341.767,137.419,223.890,99.622,319.806,85.911,69.163,216.352,217.111,160.481,312.479,345.485,469.510
149,1496.720,504.306,1262.202,196.333,426.898,336.588,267.635,477.755,382.643,398.425,204.390,64.253,282.546,517.628,222.108,166.728,355.630,697.023,455.734,172.561,114.456,221.254,245.360,218.214,243.604,264.322,431.736,194.453,135.524,360.569,241.710,576.820,539.874,423.146,378.143,705.967,679.231,258.834,106.473,535.227,314.542,330.406,393.570,295.938,209.663,225.986,295.613,352.236,145.811,205.810,393.196,578.837,229.886,269.866,106.374,381.428,496.915,565.135,254.208,253.407,157.932,207.504,431.248,111.971,293.441,84.463,125.906,130.166,92.247,235.352,278.675,77.519,216.585,506.208,247.167
150,1630.172,264.000,1165.786,242.457,376.398,424.074,441.471,390.491,353.892,447.053,277.286,142.873,176.195,412.433,406.135,219.728,185.119,734.108,372.175,178.943,106.872,259.836,162.480,85.571,252.134,387.778,469.178,131.219,106.964,319.844,228.110,406.216,371.835,497.953,447.880,668.877,416.879,271.606,324.688,526.373,336.954,398.303,224.956,353.523,218.641,247.191,197.538,380.745,159.860,394.994,396.268,286.915,274.686,464.538,284.727,459.158,459.447,538.081,378.042,190.733,189.447,179.796,404.225,165.449,266.912,75.065,99.072,126.624,126.863,307.152,175.872,95.442,449.043,418.426,156.490
151,1458.949,393.993,1225.517,229.550,453.934,438.272,311.577,402.428,479.297,477.150,180.831,181.000,166.529,491.911,153.973,96.434,217.881,557.177,451.961,104.791,124.764,210.736,340.153,209.865,271.232,306.333,260.879,160.628,212.259,287.142,183.594,552.072,452.811,598.778,443.120,745.500,531.077,228.000,178.491,536.520,322.235,338.348,334.519,431.808,244.022,327.142,431.084,300.136,198.315,269.937,248.029,423.403,345.657,331.101,268.455,338.191,363.468,518.694,316.492,289.341,226.750,279.036,236.977,141.529,253.831,161.025,127.194,84.038,102.037,379.781,150.538,115.909,468.032,446.109,355.698
152,1054.484,371.955,1104.601,239.023,415.488,217.257,331.500,458.774,378.108,345.743,211.110,194.133,262.080,361.733,173.419,280.404,76.000,773.592,546.416,179.100,217.303,201.965,278.240,154.206,264.537,272.708,290.500,307.117,173.307,406.583,214.774,440.144,268.646,668.351,434.158,547.803,819.868,339.487,280.027,444.067,318.634,355.452,242.874,260.731,244.215,145.284,286.126,438.164,229.294,205.184,184.514,384.333,306.200,233.134,415.030,266.566,610.270,407.856,582.983,313.948,178.303,229.124,393.845,174.824,186.654,49.900,155.259,84.408,96.116,308.886,167.248,144.909,360.883,163.812,295.583
153,1278.592,406.500,1132.719,304.434,341.012,307.360,478.356,290.723,369.162,354.150,155.623,185.825,274.833,345.533,312.986,233.066,172.837,687.238,497.649,207.152,223.928,212.075,241.887,143.254,283.921,259.719,404.017,166.299,128.217,318.455,276.503,633.216,282.969,747.205,368.617,656.213,221.967,226.130,230.018,480.100,392.654,432.445,161.511,331.662,253.204,187.007,344.504,365.709,193.734,246.019,366.514,418.124,250.707,409.227,154.778,371.566,399.965,668.243,308.000,247.341,236.697,380.073,423.481,152.279,220.574,145.124,112.468,106.159,82.200,275.629,145.590,54.818,440.787,300.069,375.677
154,1818.127,268.202,1154.669,266.039,375.548,394.265,337.096,408.195,308.124,513.221,176.221,58.548,288.293,472.483,263.946,129.140,301.059,523.031,335.409,155.230,160.851,315.796,253.380,198.063,287.366,278.333,329.948,196.328,263.066,266.540,249.948,493.694,246.512,629.912,421.835,558.779,485.088,268.870,187.241,651.620,368.641,311.523,248.378,217.469,272.967,252.340,163.916,274.255,145.769,276.108,275.232,567.597,234.293,400.672,409.646,304.888,367.908,631.414,383.308,376.526,232.682,347.701,363.163,74.949,160.301,175.821,131.547,50.172,37.526,354.476,206.923,83.429,421.798,376.208,321.604
155,1847.873,428.358,878.899,401.605,314.199,303.794,439.490,394.761,345.081,374.389,260.656,154.277,289.517,398.800,125.135,262.765,136.163,616.446,447.416,165.861,122.626,143.582,293.773,168.063,252.854,321.374,426.816,287.387,199.783,316.787,260.161,622.207,286.835,613.491,547.113,490.648,536.297,364.756,237.911,596.907,360.497,367.316,391.993,430.638,264.895,210.787,238.807,352.273,215.825,150.823,454.855,389.674,193.021,251.538,258.586,378.467,372.461,638.423,401.733,338.474,250.530,308.044,341.380,134.184,309.890,123.910,127.957,76.439,91.537,208.657,217.641,143.117,241.830,219.040,137.729
156,1635.242,542.948,1167.657,240.047,436.904,315.375,230.298,181.390,379.070,400.956,201.773,168.404,307.552,428.089,283.122,242.743,238.578,705.900,373.578,205.904,79.528,175.204,356.547,205.198,271.567,304.439,345.759,112.066,197.982,366.498,300.987,525.919,300.654,644.860,455.248,550.221,425.176,297.482,181.214,689.640,380.150,323.574,295.844,275.723,170.901,153.106,281.471,375.118,221.098,205.127,406.471,497.078,285.357,292.580,269.232,407.151,389.454,556.279,450.608,287.926,100.076,264.650,332.016,152.074,250.456,108.905,109.878,122.096,175.926,231.895,388.761,245.260,308.181,418.059,336.906
157,1453.089,398.746,1106.831,295.233,217.000,386.926,436.740,378.157,278.789,384.265,196.071,153.512,276.776,348.222,204.257,133.603,264.874,652.038,322.214,215.957,165.733,234.950,377.907,147.183,213.183,170.801,504.276,135.905,157.922,324.891,275.871,574.090,235.039,484.491,557.165,603.459,527.967,297.632,197.036,605.787,346.072,362.994,239.704,328.569,298.094,336.035,306.723,351.991,227.448,187.873,317.072,464.721,240.771,385.420,274.384,492.480,410.759,678.892,312.792,263.615,174.864,313.584,377.884,196.993,221.147,172.010,217.151,186.299,123.416,269.057,387.598,165.857,355.638,525.753,276.021
158,1606.924,541.082,784.483,254.194,416.392,408.176,528.038,341.409,258.816,448.894,230.039,220.639,255.069,288.661,239.014,250.647,149.622,641.154,311.831,177.291,126.241,340.711,271.940,83.913,211.927,390.199,352.960,141.759,108.337,342.014,136.742,505.766,252.165,680.848,557.519,751.959,345.923,224.321,157.116,463.140,320.869,399.458,324.874,310.231,171.580,328.780,424.597,301.273,170.350,214.259,470.399,711.039,288.186,543.546,297.121,532.303,478.560,392.982,278.683,250.096,103.705,303.051,425.915,142.912,243.125,123.572,90.482,105.032,174.589,464.657,200.863,51.649,467.160,337.139,370.490
159,1460.115,321.828,969.944,284.550,368.108,373.963,415.212,261.679,413.065,265.000,234.240,177.060,191.983,361.911,145.811,135.765,210.815,858.815,278.377,223.735,183.026,211.572,308.460,81.913,174.470,271.018,544.770,137.168,140.181,394.957,318.781,775.676,300.228,620.415,378.338,428.607,485.725,210.860,191.884,691.833,264.458,386.561,345.111,241.731,280.475,210.035,275.353,189.273,124.413,239.481,337.442,442.016,224.264,370.437,337.939,320.270,378.418,600.225,269.433,370.778,178.152,347.818,294.535,152.096,291.897,140.567,111.827,65.000,95.221,251.381,410.479,198.636,279.809,260.871,351.990
160,1494.465,393.709,909.910,237.977,255.313,341.199,325.240,306.220,390.978,405.451,160.312,122.042,193.316,398.722,211.770,176.235,145.141,682.746,543.123,137.013,203.374,177.766,362.180,159.286,196.305,309.018,572.236,125.701,124.030,296.209,219.071,620.324,345.031,519.170,473.850,490.770,428.681,308.088,234.920,492.293,249.235,332.548,253.993,320.531,321.204,239.943,257.479,326.782,116.573,218.430,301.442,530.729,214.164,252.983,310.909,247.026,285.688,813.532,412.075,472.674,177.644,354.956,488.171,179.625,300.441,121.000,94.266,104.070,125.679,254.800,329.803,153.662,241.149,313.228,359.188
161,1371.860,341.007,1092.618,313.721,433.349,297.257,506.365,323.509,433.351,430.885,224.007,127.434,166.701,286.683,273.608,279.434,192.637,592.115,294.292,152.078,139.267,274.249,417.680,122.849,224.927,268.953,461.891,213.657,142.819,316.104,288.639,497.414,264.157,785.924,513.962,766.148,548.549,187.337,197.125,594.653,344.739,245.555,401.904,453.615,387.420,185.050,371.118,339.573,138.336,310.278,310.659,489.450,199.193,455.067,429.687,253.987,358.695,625.261,234.108,312.585,207.712,255.365,299.907,163.574,321.581,180.109,112.727,96.178,108.621,345.914,219.974,146.182,230.989,428.089,286.146
162,1594.140,336.254,999.736,266.597,496.837,332.390,355.250,338.384,445.692,489.177,175.675,127.259,217.115,500.611,298.784,275.265,208.407,885.808,510.903,145.209,188.205,269.234,326.820,192.333,339.963,192.433,347.356,134.745,168.169,299.028,310.716,623.468,327.055,530.053,360.827,593.041,339.989,210.207,187.830,495.167,427.863,407.716,266.156,431.023,245.530,212.709,219.546,389.373,271.175,244.722,390.652,445.915,286.650,233.529,300.525,261.605,437.213,593.919,484.200,278.104,323.545,338.307,270.240,200.941,342.588,133.960,167.137,129.376,93.863,153.048,229.718,233.078,295.149,388.594,285.552
163,1522.242,407.007,1102.230,239.930,469.675,490.029,679.260,462.302,280.670,461.965,123.935,159.108,207.684,515.428,308.351,196.721,291.007,792.438,374.760,107.139,194.164,236.005,231.827,166.341,291.841,306.731,655.305,123.883,159.584,318.711,270.955,435.550,353.055,482.959,429.286,521.820,723.440,215.767,232.786,617.807,486.438,364.116,300.096,254.446,313.254,225.851,280.387,223.327,278.909,261.449,263.500,388.256,281.071,418.378,282.798,233.487,422.723,649.874,300.942,328.770,250.508,261.664,216.419,192.169,219.956,108.114,80.504,247.121,105.032,300.381,265.966,64.597,511.713,361.782,339.479
164,1341.548,207.418,920.938,270.132,393.000,269.507,307.635,366.302,357.578,510.965,334.662,133.482,243.966,371.511,348.838,137.162,152.133,934.531,337.377,174.013,183.328,298.567,294.700,143.079,253.689,251.673,571.356,90.628,188.127,330.085,285.135,382.153,363.126,554.462,390.293,567.844,502.275,135.389,230.768,438.807,284.850,245.394,309.111,247.415,197.398,279.872,318.126,361.209,164.937,195.196,425.522,435.209,243.714,345.277,438.333,334.750,323.149,523.396,282.325,378.319,179.394,158.022,453.264,237.493,196.404,145.960,128.281,138.873,122.232,365.971,224.231,155.429,355.809,350.277,198.698
165,1529.000,358.530,1127.775,237.217,295.855,258.926,394.635,287.465,402.319,402.965,154.507,120.024,308.454,324.172,208.297,179.044,115.111,765.115,495.286,183.943,165.754,294.040,198.067,146.833,314.280,315.848,245.069,109.292,183.120,236.991,232.645,429.883,293.244,567.497,254.323,528.820,316.451,296.560,199.830,607.827,439.288,343.342,265.193,231.154,222.254,243.574,231.815,363.300,233.357,162.127,269.862,313.209,151.479,369.521,209.798,422.355,410.965,612.892,341.867,303.496,166.129,363.679,340.674,108.588,132.735,116.109,65.432,115.726,132.784,308.610,151.906,196.675,264.106,279.951,219.458
