 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
33,1411.637,1695.702,679.551,758.388,2104.681,1718.118,2031.904,1454.566,1522.389,1767.124,772.851,782.133,1153.839,1517.489,704.905,1120.721,894.770,772.808,1218.630,1388.370,984.708,1327.786,1095.613,1283.984,1675.555,2232.737,1475.483,581.577,984.416,1124.085,1094.935,1796.946,923.354,1351.678,1303.068,912.697,3104.330,815.321,614.018,1801.933,1729.320,997.039,771.467,1236.592,812.365,726.539,1372.882,1157.027,712.357,665.411,1111.870,1670.783,728.400,818.521,917.323,981.362,1217.894,2089.703,1185.000,908.274,802.485,791.241,2438.039,1445.478,1598.235,663.458,701.288,554.650,482.226,822.276,807.812,425.481,800.521,967.980,615.677,1296.769,402.056,508.308,1298.905,463.099,501.448,832.513,1717.392,1445.530,1344.524,1358.649,1125.902,1751.296,1137.340,795.257
34,1402.267,1582.075,754.124,639.752,2143.410,1933.154,1946.952,1340.994,1679.924,1814.566,734.506,686.452,1135.109,1537.439,761.041,1038.052,726.482,845.754,1334.026,1520.043,885.928,1354.498,961.360,919.214,1571.982,2007.573,1473.213,500.460,945.627,1212.782,1117.794,1973.153,922.748,1526.614,1326.782,845.951,3296.758,895.197,407.705,1644.353,1952.791,730.245,993.200,1384.754,741.105,740.426,1064.815,1130.573,623.958,841.652,1161.167,1375.147,1023.314,887.790,869.000,1230.546,1104.426,2138.901,1222.633,1145.163,820.583,926.942,2008.868,1374.993,1709.691,769.229,715.568,740.064,615.163,704.781,796.308,528.883,1143.787,839.426,714.490,1364.154,418.854,532.000,1136.789,508.418,547.352,837.604,1335.025,1456.578,1440.833,1053.636,1215.696,1971.980,1280.783,727.186
35,1468.643,1504.187,750.736,681.605,2103.687,2454.706,1751.769,1234.176,1679.578,1713.832,845.299,800.163,1115.713,1516.878,983.500,1074.728,647.696,687.577,1141.909,1491.991,964.692,1334.687,1048.860,1288.373,1558.719,1914.538,1435.241,601.051,885.729,1203.711,1234.368,1755.550,1022.976,1573.234,1174.887,1145.992,3104.615,664.280,606.348,1765.667,1565.654,1149.619,881.311,1283.585,766.823,657.865,1177.134,1267.436,558.643,768.551,1094.652,1834.535,744.036,1161.252,897.838,1000.086,1152.879,2303.703,1058.458,1049.993,749.538,866.883,2497.349,1257.419,1542.934,754.055,767.237,552.121,580.447,866.905,693.573,374.831,893.574,1063.020,656.760,1523.560,399.549,590.219,1093.937,521.957,611.695,895.757,1459.443,1472.675,1539.083,1322.091,1218.000,1742.418,1185.406,880.230
36,1373.510,1681.403,715.500,724.388,2069.337,1955.728,2020.250,1248.050,1632.011,1716.805,837.026,890.265,1379.017,1623.500,757.311,1026.463,702.970,847.438,1056.299,1585.756,981.974,1360.239,1016.680,1216.595,1724.207,2044.754,1471.374,527.803,1025.542,974.957,1138.284,1710.622,960.165,1497.760,1228.992,954.598,3403.714,829.513,559.402,1958.440,1681.196,1149.981,933.363,1112.392,740.309,644.433,1130.344,1110.200,491.573,947.854,1132.464,1645.752,809.043,994.756,689.939,1123.263,1160.163,2127.649,1355.383,1053.874,844.379,764.496,1744.519,1417.838,1798.691,717.383,665.906,497.879,541.111,844.105,798.966,449.143,838.660,997.446,676.208,1765.000,441.146,627.288,1042.516,552.631,559.410,620.793,1419.278,1312.265,1429.262,1282.026,1067.087,1761.714,1120.189,683.681
37,1333.255,1723.627,769.118,772.163,2298.783,2095.625,1765.490,1343.371,1470.065,1754.478,765.909,812.614,1205.121,1481.578,694.743,990.029,668.556,913.231,1282.571,1456.161,967.667,1215.139,1156.613,1147.198,1667.140,2040.637,1397.546,544.818,912.831,1087.990,1233.445,1911.045,948.756,1403.012,1333.263,953.967,3480.846,758.560,493.616,1890.847,1616.137,1168.845,933.482,1376.854,848.519,644.284,1121.656,1074.364,579.559,732.804,1079.899,1467.364,917.336,924.328,736.101,1010.888,1241.000,1991.577,1187.917,960.333,956.364,968.168,2000.605,1364.427,1659.794,630.483,666.741,554.185,531.958,974.324,747.393,483.312,1070.223,864.614,752.833,1624.725,413.882,488.774,1185.189,622.326,534.762,761.532,1259.911,1545.012,1634.905,967.455,1156.467,1931.184,1180.472,967.372
38,1250.433,1682.881,741.438,821.357,2032.681,2088.110,1861.048,1412.830,1379.811,1854.142,634.630,972.452,1186.264,1516.350,660.892,1095.963,908.933,757.831,1096.468,1384.383,1082.780,1395.055,1108.380,1116.651,1572.268,2026.795,1547.667,627.080,905.512,1268.147,1174.452,1741.162,747.598,1426.807,1190.940,939.344,3406.692,760.927,640.402,1936.833,1588.549,995.968,930.074,1203.431,790.514,814.270,1177.983,1131.709,571.685,833.354,984.399,1709.597,746.386,766.723,1008.747,1196.816,1013.418,2086.054,1226.375,896.622,773.280,1000.036,1958.194,1485.823,1626.993,722.070,685.799,559.758,590.842,849.019,721.385,515.831,785.947,992.634,866.417,1376.077,366.729,671.671,1098.063,554.943,457.162,709.369,1636.975,1333.723,1494.560,1105.545,1259.033,1446.735,1100.670,882.832
39,1570.987,2003.239,647.253,742.217,2421.753,2026.221,1949.115,1170.302,1671.595,1932.451,833.351,810.554,1439.810,1551.139,719.865,944.919,662.696,811.054,1246.734,1461.217,1026.062,1552.055,959.700,1276.794,1778.774,2211.614,1593.799,644.124,862.259,1163.749,1093.890,1696.784,935.346,1571.889,1219.850,925.189,3682.550,778.881,498.223,1791.993,1571.078,1077.335,913.518,1081.446,782.160,637.972,1089.361,1252.564,684.126,996.487,1194.681,1310.403,825.064,954.445,841.939,1428.836,1097.894,2064.901,1167.667,1052.037,789.386,1149.569,2122.915,1382.132,1419.559,762.393,702.683,646.325,555.532,904.133,762.154,452.974,952.840,813.634,594.740,1632.011,342.118,636.260,1033.095,502.532,435.448,756.775,1803.557,1785.096,1417.238,1310.065,967.076,1998.765,1344.038,679.389
40,1510.764,1873.836,706.888,747.969,2181.072,2128.985,1647.462,1084.610,1492.351,2080.637,811.656,791.386,1323.034,1699.294,694.581,1042.875,812.089,712.123,1130.221,1346.796,934.995,1518.826,1195.500,1135.659,1649.268,1971.427,1441.287,680.847,1093.367,1023.114,1354.490,1780.072,903.677,1546.111,1500.383,999.172,3367.297,796.741,625.170,1633.927,1642.765,907.852,771.348,1232.692,832.972,745.723,1270.908,1116.327,611.273,891.260,1127.964,1357.938,1030.743,1009.378,1091.273,1038.967,1076.454,2276.820,1052.058,928.015,694.144,960.226,2045.194,1357.088,1609.882,680.602,754.029,601.229,633.726,1014.476,729.060,463.273,998.926,745.733,649.906,1369.747,325.771,598.678,1034.968,491.270,474.771,796.604,1577.405,1271.120,1216.726,1394.208,1156.924,1599.184,1304.613,826.381
41,1450.051,1582.545,697.669,689.829,2219.151,2284.500,1908.654,1387.402,1285.746,2084.646,794.468,878.367,1181.259,1834.622,585.811,1185.125,515.518,818.954,1119.903,1416.709,1068.528,1522.687,1269.100,1254.135,1704.469,2148.649,1536.753,666.372,934.904,1167.242,1213.536,1636.018,778.583,1426.579,1087.406,881.689,3217.286,888.233,504.339,1535.353,1652.268,1066.426,751.896,1007.085,805.812,683.489,1074.118,1342.400,585.517,987.348,1267.659,1487.047,904.536,809.084,839.545,1136.105,1070.972,1956.541,1088.525,1013.067,729.129,825.635,2044.233,1341.559,1527.243,649.826,716.561,619.191,562.089,857.838,747.633,520.792,1027.277,845.010,517.521,1460.725,534.118,601.856,1064.253,585.525,478.762,789.766,1478.291,1301.241,1434.048,1427.649,1011.772,2034.347,1059.604,720.168
42,1561.363,1902.910,778.079,602.186,2197.066,1852.375,2157.221,1307.579,1499.238,1946.681,816.136,841.187,1120.816,1448.578,664.838,982.287,715.126,689.677,1232.857,1358.204,1102.769,1268.716,1266.813,1058.976,1735.311,2024.240,1619.632,444.343,1176.657,1124.569,1189.219,1689.018,955.126,1447.994,1339.805,862.607,3341.154,1068.378,517.830,1900.120,1556.863,926.987,912.385,1247.854,651.912,764.000,1134.311,1344.900,659.168,807.487,1255.529,1333.682,832.736,928.555,634.889,1063.408,1180.362,1783.018,1257.692,986.044,710.599,903.263,1868.806,1212.956,1498.846,701.483,694.086,548.975,661.547,990.219,567.427,482.377,958.340,982.287,706.042,1223.319,447.438,544.637,1231.589,580.227,594.019,969.360,1375.418,1271.904,1319.512,1567.312,1041.500,2048.286,1011.821,816.195
43,1377.815,1686.090,654.921,692.860,2124.464,1992.904,2096.385,1201.962,1599.395,1974.212,842.422,765.861,1246.259,1684.867,858.554,988.713,677.518,792.592,1329.065,1392.765,934.000,1169.861,1037.313,1153.159,1649.976,2088.784,1481.201,734.496,840.548,1103.256,1387.174,1927.189,996.055,1428.579,1146.165,1150.320,3313.461,785.611,559.205,1985.373,1438.961,977.516,1026.096,1153.977,803.033,846.099,1053.504,1283.809,576.462,785.918,1057.804,1267.597,693.257,829.076,903.798,1164.079,1060.000,2047.261,1332.875,907.733,898.591,1036.182,1725.380,1416.765,1660.927,676.930,629.698,657.580,433.184,681.676,666.701,456.169,1163.064,664.970,712.292,1666.396,571.833,640.473,882.642,565.312,617.000,861.342,1349.937,1449.048,1206.500,1497.896,1271.533,1937.582,1267.887,606.363
44,1249.000,1472.485,709.702,700.209,2330.066,1958.206,1774.750,1233.805,1326.389,1984.195,739.117,892.157,1326.500,1529.178,770.405,1060.390,640.385,849.254,1035.383,1389.713,1075.821,1368.925,1058.660,1221.992,1626.439,1820.760,1398.655,662.073,963.759,1183.536,1336.226,1609.216,913.228,1715.029,1327.173,940.967,3156.494,822.788,559.545,1714.747,1729.484,842.213,903.756,1197.138,937.547,780.050,1274.101,1123.736,587.902,679.601,1267.312,1462.264,972.129,795.798,1071.475,1539.605,828.801,2233.459,1311.225,1094.415,842.121,929.029,2064.946,1228.956,1533.096,765.682,664.532,554.178,482.816,781.257,805.205,476.091,974.628,1011.653,924.823,1309.407,399.083,515.671,1074.242,537.681,532.695,820.144,1731.063,1442.301,1466.214,1309.065,1395.913,2018.959,1239.708,867.637
45,1341.420,1716.746,771.427,687.008,2124.440,1788.257,1975.471,1296.447,1389.541,2105.805,904.409,1005.036,1280.862,1626.389,685.122,1127.493,768.015,861.692,1086.396,1231.026,1029.339,1294.378,1144.400,1299.119,1586.713,2031.263,1532.063,568.416,1132.440,1271.768,1577.665,1793.667,872.480,1414.029,1284.414,838.311,3455.561,867.508,567.098,1702.980,1720.876,1042.561,897.896,1196.969,871.470,769.135,1127.857,1316.836,575.350,953.335,1391.442,1575.527,1023.700,904.588,880.303,1078.454,1123.965,2226.450,1155.758,1077.119,704.803,917.314,2196.349,1315.382,1571.412,659.930,720.014,598.968,539.200,868.200,845.521,308.416,1162.713,1047.228,799.094,1610.747,389.104,755.822,1189.453,554.752,627.114,787.838,1396.063,1219.157,1641.917,1544.039,1469.217,1850.031,1216.538,865.319
46,1485.567,1844.500,677.118,663.891,2041.343,2036.088,2083.144,1250.711,1355.919,1941.159,750.870,639.006,1083.902,1543.878,545.554,1135.596,676.637,847.638,1233.851,1339.939,978.738,1451.647,1155.280,1159.873,1674.933,2176.567,1327.172,613.905,1032.578,1086.924,1219.006,2206.667,769.992,1614.322,1234.203,985.811,3289.319,703.886,713.143,1982.633,1720.974,1073.574,763.296,1374.238,777.453,766.270,1207.933,1276.082,845.210,937.525,1217.217,1467.465,842.864,777.781,878.354,1162.401,1195.078,2117.000,1101.750,936.985,677.758,862.307,2056.829,1146.632,1798.427,631.627,530.137,497.083,581.868,803.829,722.180,549.260,857.000,1093.693,639.448,1548.527,527.840,531.692,1170.358,524.369,688.371,809.829,1609.405,1275.024,1382.083,1222.545,1208.554,2150.388,1377.651,715.274
47,1419.076,1658.940,822.382,574.512,2238.410,2304.706,2158.039,1382.069,1526.665,1750.062,812.675,687.247,1070.161,1412.433,687.554,1124.316,680.074,950.015,1290.520,1430.004,884.892,1351.692,801.127,1155.262,1489.909,2069.491,1380.144,660.438,1013.542,1214.033,1246.374,1911.063,897.315,1433.298,1105.353,1019.779,3255.406,809.850,626.884,1506.880,1606.667,903.955,736.770,1262.146,824.746,878.723,1331.765,1088.800,678.189,821.221,1122.551,1452.721,840.914,877.277,758.263,1112.809,1132.872,2043.459,974.617,1022.970,854.833,848.066,2257.101,1460.559,1625.647,652.199,713.669,632.363,616.868,1024.362,778.051,434.532,841.574,977.545,595.323,1068.560,420.646,556.253,1147.926,627.028,558.200,762.550,1515.810,1133.807,1667.274,1709.429,1100.707,1961.663,1065.972,671.124
48,1426.675,1551.858,646.815,655.039,2210.422,1698.404,2187.596,1399.044,1249.973,2058.230,774.727,872.307,1138.241,1566.361,623.473,1028.632,731.015,747.885,1047.000,1415.513,979.128,1338.756,940.693,1114.897,1736.707,2101.111,1426.920,632.146,989.675,1037.047,1360.019,1754.288,803.614,1568.404,1060.436,1028.271,3364.055,810.026,626.884,1701.220,1581.000,948.187,746.719,1161.354,819.624,841.908,1222.260,1170.718,450.084,896.911,1222.725,1503.209,968.300,839.487,981.919,1233.434,920.482,2270.550,1081.400,957.289,689.886,824.715,1934.186,1396.757,1560.779,645.264,626.612,490.121,516.990,849.371,557.453,531.325,1109.479,745.337,723.750,1267.769,344.056,657.171,926.526,609.511,621.524,691.640,1854.076,1473.723,1550.643,1478.714,1214.946,2108.949,1309.236,776.398
49,1480.974,1463.769,682.303,713.736,2446.898,1905.346,1961.769,1439.333,1476.757,1644.212,933.422,705.843,1154.379,1487.100,775.811,970.676,821.148,724.662,1053.929,1322.457,1006.985,1454.129,1171.853,1259.524,1685.159,2267.795,1373.879,690.883,907.910,1133.839,1405.374,1673.063,964.606,1508.363,1307.128,1160.877,3472.506,653.705,590.330,1803.760,1686.438,1047.710,781.970,954.269,675.757,750.504,1250.521,1542.882,680.713,861.335,1243.478,1575.287,794.079,871.034,952.889,1152.171,1009.433,2058.910,1331.058,963.956,834.985,901.628,1753.519,1263.007,1754.654,661.065,557.122,501.611,593.395,798.743,801.820,340.649,991.330,1065.208,797.260,1132.879,415.021,709.664,1074.137,573.879,553.810,757.027,1411.557,1230.554,1389.143,1517.182,1083.880,1886.296,1266.708,725.159
50,1210.962,1807.007,681.961,627.953,2397.458,1888.927,1615.846,1178.126,1398.324,1510.540,892.766,773.681,1149.305,1625.583,566.000,1083.110,620.933,818.885,990.357,1390.991,938.815,1458.915,1215.173,1279.405,1630.299,2094.503,1189.741,691.891,988.247,1087.464,1187.645,1675.766,1087.165,1609.029,1102.451,1022.607,3480.396,865.187,491.277,1751.087,1628.752,964.587,876.081,1336.339,802.768,974.284,1118.210,1192.300,835.923,799.608,1124.130,1351.651,788.371,952.311,876.596,1062.099,1104.383,2067.901,1174.767,959.733,739.447,859.511,2032.512,1346.103,1453.875,722.358,709.245,557.968,573.221,769.048,822.231,539.714,1041.511,781.871,617.365,1251.088,486.007,483.753,1147.390,581.851,623.124,598.315,1488.190,1550.783,1369.429,1343.000,976.424,1926.520,1295.019,657.097
51,1281.548,1520.284,698.371,568.566,2114.940,1777.029,2060.154,1353.598,1598.000,1850.858,796.994,807.428,1287.339,1492.139,625.487,1092.294,885.437,838.831,1251.636,1519.204,978.503,1354.876,1085.553,1144.508,1476.207,2140.673,1416.718,756.745,896.512,1166.924,1219.200,1719.685,884.567,1569.269,1290.000,1057.180,3295.439,855.041,576.054,1709.273,1566.444,1060.497,926.896,1126.054,835.840,777.277,978.840,1123.373,552.028,895.949,1121.239,1508.713,767.114,784.462,820.525,1311.908,1087.262,2276.288,991.025,880.474,670.235,860.642,2245.775,1433.588,1684.537,660.174,656.439,527.280,513.832,612.962,761.265,497.753,1145.883,747.446,684.333,1380.319,439.542,523.363,1189.800,697.624,454.524,820.568,1505.165,1324.398,1374.869,1405.325,1307.837,1948.102,1286.925,864.469
52,1207.312,1829.336,621.489,583.922,2551.608,1934.904,2078.115,1203.453,1591.341,1887.947,763.338,709.699,1134.138,1359.483,689.432,1123.868,701.185,696.862,1224.714,1358.161,988.497,1469.075,1178.720,1113.873,1674.073,1995.257,1630.178,430.547,885.108,1207.540,1219.626,1731.937,899.882,1694.988,1255.647,1003.844,3273.231,881.860,577.339,1733.900,1503.810,873.148,814.919,1192.308,746.293,833.121,1000.706,1347.318,566.049,651.247,1327.145,1122.233,633.843,763.672,825.141,1432.888,994.326,2230.252,1154.675,1104.415,804.121,951.124,2071.682,1266.191,1742.118,741.667,652.144,714.293,442.363,1113.267,805.761,608.104,1003.468,936.307,557.625,1171.868,442.792,486.712,1127.411,504.461,681.190,757.342,1565.595,1594.133,1533.619,1439.403,939.685,1783.204,1285.566,735.858
53,1391.357,1535.731,844.281,887.388,2337.717,1940.346,1985.865,1294.176,1538.611,1914.982,793.039,730.253,1444.259,1536.289,617.095,1134.132,855.933,848.977,1195.331,1383.770,1068.082,1356.124,1162.927,1163.913,1664.366,2238.240,1405.316,542.577,934.217,1285.654,1368.194,1746.414,928.205,1452.655,1321.053,1051.074,3955.044,672.575,556.000,1980.340,1663.771,1136.619,827.570,1331.839,1000.022,733.426,1167.017,1170.100,683.531,843.956,1069.949,1595.705,810.914,918.210,879.747,1187.125,1008.894,2151.577,1159.300,1047.578,823.000,830.380,2218.659,1463.169,1436.132,682.687,690.417,538.815,493.637,869.990,649.684,393.948,853.351,881.069,684.031,1523.374,409.382,674.274,1333.253,547.823,631.733,1003.874,1751.797,1339.072,1336.083,1627.675,1000.043,2109.918,1107.141,839.982
54,1399.822,1788.313,674.933,551.147,2293.524,1942.478,2100.981,1148.522,1446.919,1844.549,977.461,788.783,1098.810,1656.611,853.473,1138.919,729.074,784.608,1150.175,1398.148,989.954,1438.378,1201.380,1176.262,1508.945,2187.351,1386.678,646.438,1148.307,1207.929,1196.910,1606.766,938.165,1459.579,1395.489,1065.771,3934.967,736.233,519.875,1802.580,1658.307,1198.368,942.437,1152.231,660.740,762.326,1210.723,1116.164,613.930,798.139,1145.268,1491.922,845.871,1011.664,825.192,1125.809,831.872,2132.883,1304.617,1119.237,838.667,839.226,1980.845,1517.022,1526.698,694.448,709.460,579.904,608.426,963.171,631.598,299.416,1082.021,949.832,790.094,1437.703,390.514,544.493,1048.579,533.199,449.257,744.577,1266.215,1128.313,1306.488,1180.130,915.391,2005.378,1135.255,630.336
55,1231.790,1843.157,688.185,777.411,2144.084,1997.427,2263.144,1397.943,1547.724,1773.965,603.071,860.566,959.236,1548.667,884.013,1255.250,793.778,822.562,1190.610,1461.704,1113.123,1428.318,1046.080,1013.730,1588.671,2188.474,1451.149,634.328,1081.422,1317.735,1355.929,1733.144,1130.866,1501.667,1197.466,845.369,3336.165,677.611,453.152,1954.500,1785.686,1183.265,917.578,1335.846,783.989,729.028,1105.950,1262.791,559.287,841.892,1171.145,1314.891,941.586,934.555,700.849,1308.000,1119.397,1990.243,1376.442,1052.370,870.591,816.102,1886.093,1421.404,1507.162,744.488,710.561,607.943,502.153,937.705,661.367,542.701,833.862,1078.564,797.667,1407.319,469.167,485.288,1386.947,495.574,462.286,734.685,1722.013,1506.229,1496.679,1555.909,1011.022,1725.163,1196.698,784.796
56,1383.873,1645.716,815.758,704.953,2128.271,2132.735,1850.885,1564.390,1424.870,1894.770,829.292,759.910,1258.678,1346.094,612.405,953.176,638.089,772.854,1336.084,1420.696,1003.251,1392.801,1009.800,1007.849,1826.585,2140.140,1565.494,667.474,944.337,1153.313,1185.516,1781.342,1015.425,1498.018,1180.068,1174.869,3760.341,846.363,531.107,1673.533,1685.941,1014.090,723.622,1377.600,754.818,865.383,1123.891,1253.409,732.196,693.209,1066.073,1605.659,842.171,991.840,774.172,1152.941,918.574,2602.432,1289.658,1092.956,832.205,973.920,2324.822,1341.691,1625.390,797.647,611.158,603.924,520.326,1189.200,727.880,588.390,938.777,1014.426,497.844,1636.099,379.285,649.041,974.179,570.567,445.457,643.487,1546.646,1347.157,1408.155,1135.766,1345.293,2258.969,1482.736,929.894
57,1298.083,1743.784,797.264,723.558,1951.910,2154.853,1990.087,1250.698,1657.211,1855.717,738.922,662.042,1252.425,1436.733,757.284,1123.103,776.763,979.438,1183.370,1375.322,1104.344,1488.448,1007.673,1038.548,1806.707,2274.199,1528.615,636.182,1051.639,1095.275,1196.716,1623.955,771.197,1586.620,1458.564,915.984,3457.572,782.736,692.518,2031.047,1791.170,893.561,817.156,993.031,884.635,780.532,1148.387,1173.700,555.448,878.886,1074.225,1471.310,789.500,843.866,814.950,1180.855,1102.638,1950.450,1013.050,935.163,848.470,932.942,2031.248,1635.588,1352.875,661.224,668.576,608.357,576.037,695.867,814.974,449.675,1036.394,711.465,600.094,1438.648,454.667,602.466,1218.358,602.957,488.190,765.838,1467.139,1537.012,1370.417,1353.052,1216.554,2017.571,1168.132,878.850
58,1456.280,1548.731,736.528,685.597,2098.060,2064.963,2116.664,1364.937,1702.411,1329.212,840.558,801.596,1525.897,1715.178,656.851,931.507,821.104,850.477,1239.597,1270.830,946.415,1376.856,1119.973,1088.437,1705.579,2162.719,1429.201,735.657,839.536,1186.867,1317.123,1921.207,1038.165,1591.667,1290.962,922.197,3435.989,650.010,501.286,1751.907,1620.477,1009.181,878.800,1283.985,808.807,683.199,1194.034,1195.545,732.734,859.943,1331.645,1493.721,822.564,1023.521,678.283,1289.401,1046.787,2165.613,1374.875,1056.022,788.530,1023.861,1996.922,1084.632,1663.147,700.124,719.835,691.127,460.758,868.733,705.667,604.182,1022.989,776.129,826.083,1654.099,416.646,607.637,1112.789,541.248,463.533,740.252,1870.304,1404.964,1451.845,1040.792,1028.957,2013.765,1415.594,1056.310
