 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
38,1290.701,493.828,1095.051,380.589,352.934,389.243,363.327,493.075,202.914,379.628,166.844,187.873,219.793,307.456,215.919,197.485,249.630,772.177,414.123,236.548,191.395,234.035,360.760,228.190,371.787,371.655,338.730,147.606,239.392,258.839,242.452,560.054,453.866,456.363,535.150,633.328,580.549,172.959,293.054,358.900,538.190,268.232,233.022,338.231,196.536,215.837,371.798,343.209,196.476,267.759,310.942,519.574,268.014,361.008,400.232,344.211,389.589,823.613,259.442,239.763,277.462,186.788,219.837,181.471,267.243,78.955,138.604,66.051,131.463,306.267,112.043,175.208,340.872,339.238,169.333,268.978,53.833,90.938,358.547,108.759,58.238,193.126,263.114,405.626,370.536,190.597,291.598,400.337,364.623,208.982
39,1282.586,413.597,1082.775,247.860,371.837,482.882,592.269,367.792,375.568,386.150,186.123,128.825,230.368,257.856,172.216,135.838,170.481,685.577,495.208,160.652,199.769,332.647,281.593,169.413,274.970,263.076,412.793,146.518,275.030,413.754,240.394,623.730,394.969,551.228,497.346,616.164,524.703,237.513,112.518,409.193,616.438,283.574,386.793,241.200,303.265,137.582,368.941,167.891,206.140,261.759,293.167,556.574,276.571,176.597,284.323,359.164,250.837,794.685,252.975,305.681,284.121,306.832,431.752,216.632,218.904,109.970,115.489,94.414,61.121,289.457,144.325,88.026,342.606,404.198,107.156,228.747,21.708,94.082,266.547,29.567,79.019,252.045,313.620,236.795,389.274,179.377,227.576,505.173,285.264,232.779
40,1006.516,473.851,1091.702,205.326,528.705,442.015,379.269,374.522,248.946,486.973,190.545,115.548,213.966,415.572,190.351,147.243,148.415,714.754,425.844,272.670,146.092,264.995,217.407,146.230,211.774,304.532,226.868,200.182,154.699,430.374,193.084,872.676,226.756,553.760,326.368,617.820,474.165,205.539,415.045,630.233,450.386,317.284,178.985,367.077,226.785,239.865,350.538,282.718,269.378,391.424,415.928,640.829,262.043,212.193,271.929,394.362,508.184,734.261,318.350,237.467,236.780,314.212,183.930,77.728,270.199,101.488,101.381,60.573,105.258,226.638,212.282,128.351,223.117,235.059,206.760,310.220,35.347,129.384,212.389,56.879,115.019,194.928,293.911,342.036,528.274,398.636,160.283,357.806,253.245,240.080
41,1243.121,276.858,1012.028,341.047,515.410,395.221,413.106,363.421,334.086,380.850,171.513,154.976,149.040,291.806,169.514,252.051,169.607,895.908,299.993,224.430,143.354,227.751,311.713,176.508,205.012,264.737,331.144,85.504,163.018,408.611,292.155,642.315,213.362,465.129,503.105,578.754,828.747,234.969,295.054,762.460,323.497,197.065,248.511,384.092,221.552,179.092,455.445,276.627,159.490,174.494,254.109,596.829,171.129,265.815,460.788,309.678,263.759,793.739,275.508,319.630,234.735,185.927,256.628,111.787,298.081,128.264,59.072,127.516,105.526,156.200,232.154,55.286,174.277,336.040,229.802,487.681,29.979,148.178,306.421,69.433,127.210,296.162,178.494,385.602,364.607,215.610,281.130,316.265,188.660,120.319
42,841.611,405.500,1288.725,212.194,512.536,383.846,277.779,426.258,285.124,400.009,84.305,146.048,212.092,349.961,249.405,180.904,228.533,802.485,265.182,212.257,182.949,317.925,239.580,139.294,257.945,316.029,424.345,259.737,135.247,308.777,344.806,596.090,293.724,445.550,173.857,577.721,604.440,229.088,264.161,504.720,408.026,256.445,237.378,281.877,252.729,127.596,236.244,339.782,174.091,201.848,229.384,609.566,242.000,211.655,281.980,378.414,457.248,731.153,343.375,312.859,301.417,238.431,464.806,126.294,251.419,108.030,139.338,156.834,76.632,302.552,207.530,122.987,500.096,229.049,231.802,433.407,26.785,98.212,249.242,66.929,143.600,246.721,467.114,264.976,389.869,147.857,226.402,274.459,393.406,146.965
43,1379.892,326.022,1188.410,257.907,536.855,333.603,405.933,445.849,217.243,483.814,252.279,144.518,292.080,418.572,419.473,263.243,140.437,726.415,336.130,179.987,123.897,171.692,350.320,165.032,344.073,340.398,239.810,170.073,169.536,336.886,297.542,536.180,412.559,471.754,461.414,786.893,622.429,236.461,321.143,472.620,583.869,350.884,291.615,322.000,118.558,191.652,373.252,277.309,205.902,164.816,340.022,717.054,222.371,245.916,397.303,590.362,262.234,760.513,312.892,368.333,295.470,247.620,276.163,112.625,268.963,96.338,163.504,138.599,110.568,283.105,323.880,60.468,275.415,321.743,105.552,298.560,115.417,59.007,257.189,21.908,119.905,150.198,275.025,516.337,349.643,198.065,488.076,604.357,309.575,178.345
44,1523.121,479.187,1156.180,162.767,513.789,469.588,345.087,495.931,242.622,421.416,287.831,154.524,209.397,280.067,91.378,111.875,234.985,750.885,390.286,170.783,164.708,283.537,287.347,119.365,384.579,248.515,365.580,182.912,170.970,294.758,279.923,558.369,262.370,643.111,455.398,811.057,782.747,335.570,478.661,490.553,587.948,229.355,272.156,336.662,215.696,234.340,351.597,356.400,407.930,234.665,357.565,599.659,274.179,418.445,254.990,341.862,320.241,560.721,450.858,306.963,201.644,297.540,466.550,124.007,347.434,89.960,65.281,135.994,91.247,335.943,277.154,69.442,257.989,422.703,223.135,395.912,25.333,108.774,330.800,133.957,123.105,278.090,231.329,242.277,410.155,268.883,251.185,452.439,311.896,215.911
45,1165.159,480.313,1071.545,273.690,460.946,481.632,381.471,381.296,329.692,390.168,156.383,208.500,214.839,511.122,297.338,252.397,136.563,670.915,470.526,183.922,158.856,350.497,227.460,108.159,230.390,411.404,447.678,262.839,211.873,330.896,263.548,466.883,413.165,666.170,576.707,783.943,451.275,345.415,353.179,456.460,409.078,297.729,229.533,252.992,136.343,135.596,307.563,391.445,206.378,287.348,367.036,597.829,382.707,233.479,209.253,328.862,344.986,720.414,381.550,322.489,276.955,287.241,233.163,124.176,329.838,44.910,45.194,126.115,45.189,316.771,409.949,119.688,338.426,390.891,114.604,311.791,83.722,123.781,273.811,69.780,81.076,244.099,226.203,305.614,259.071,245.468,121.098,359.184,276.425,207.637
46,989.497,302.672,1120.045,230.698,286.500,552.618,518.327,391.522,277.259,414.947,241.688,95.627,270.948,434.100,220.932,284.941,186.978,593.985,381.409,163.800,171.021,371.821,271.733,140.683,364.689,265.427,397.167,149.898,232.235,368.673,133.871,1012.847,274.142,490.544,333.782,673.016,663.484,303.803,183.152,457.240,404.085,333.355,281.896,222.777,253.381,186.901,365.084,372.655,200.434,299.519,383.717,698.302,251.143,338.882,452.414,477.559,237.830,653.405,391.575,387.170,237.545,208.401,362.798,134.154,324.118,122.358,161.604,149.586,98.763,325.124,151.667,99.545,290.489,328.703,173.198,183.396,146.493,141.342,255.421,47.730,173.019,150.892,194.101,287.976,354.845,265.701,210.304,628.714,171.509,140.717
47,1525.357,390.463,1259.944,207.271,520.458,424.691,220.981,483.352,359.519,367.894,231.325,132.705,230.034,369.928,224.027,113.897,215.341,749.662,569.792,243.009,140.303,451.876,251.700,120.460,257.116,434.713,378.282,157.562,193.819,267.867,139.555,591.694,204.969,485.930,333.098,549.492,549.187,274.487,360.518,407.213,482.843,317.974,249.815,350.323,222.177,210.752,400.597,419.682,199.000,147.994,286.862,486.481,332.271,246.420,320.919,487.053,333.170,606.108,415.233,320.867,289.258,407.759,295.333,235.463,286.169,99.746,102.295,103.860,77.463,166.067,188.504,105.429,351.926,279.782,173.354,282.022,61.208,157.781,145.516,87.333,142.838,281.000,321.924,407.783,313.905,329.883,357.130,461.796,225.047,221.894
48,1221.459,469.030,1086.281,244.946,421.608,499.875,422.231,406.836,199.984,572.832,177.474,137.940,229.592,318.933,93.649,210.397,149.459,631.700,387.416,225.009,156.246,175.806,299.820,272.476,338.348,374.772,235.402,240.073,248.916,335.019,233.381,756.793,409.063,511.006,521.586,611.967,681.538,260.358,324.536,488.147,474.556,333.129,316.274,235.246,217.215,180.213,276.681,184.436,193.133,324.310,433.109,643.349,301.771,299.176,276.293,418.039,455.475,871.604,322.192,368.741,218.621,306.810,285.922,139.140,251.647,99.632,119.230,152.255,58.932,273.505,101.838,207.039,330.617,356.376,195.719,230.220,57.028,120.233,159.695,105.858,110.695,367.613,394.051,365.542,313.643,360.247,232.717,434.500,296.075,200.699
49,1307.484,398.933,1043.348,142.240,458.988,418.044,581.490,358.660,394.222,508.451,328.455,192.946,205.420,301.922,306.000,264.882,276.585,783.715,332.253,198.500,210.759,304.224,225.413,119.389,358.049,255.591,268.931,178.255,260.771,306.720,385.826,503.189,275.220,596.520,303.699,662.123,791.747,194.705,339.750,486.807,445.993,350.477,239.578,396.438,125.243,214.752,352.336,357.818,163.049,312.342,332.623,614.047,220.386,313.639,263.010,300.026,319.348,495.090,334.783,386.067,359.894,427.029,304.217,179.853,171.390,87.224,155.540,66.013,106.253,306.419,345.932,78.792,270.351,310.683,159.885,189.901,111.778,62.055,263.253,80.943,180.238,355.910,435.759,261.952,322.238,228.273,313.761,329.929,149.358,267.513
50,1031.879,359.269,1032.022,224.930,554.235,426.721,464.288,372.635,182.470,432.310,164.734,144.958,297.374,420.478,313.635,231.706,218.007,811.362,362.351,224.157,172.051,361.736,256.727,181.810,225.933,333.456,292.557,237.328,239.705,344.507,226.890,769.252,162.276,597.924,376.519,737.680,660.286,221.736,324.911,483.367,462.732,250.819,325.748,455.638,217.956,269.291,370.462,355.345,256.322,223.310,332.493,553.651,266.950,500.613,300.434,306.507,280.319,701.784,479.825,379.985,362.780,378.139,460.295,59.206,379.912,71.522,176.417,45.822,160.953,303.133,276.145,88.286,243.362,277.822,157.708,292.934,42.479,224.623,166.705,42.028,91.114,313.387,292.418,307.325,395.036,155.545,309.435,574.327,282.104,180.752
51,1273.185,517.910,939.764,222.946,406.048,386.809,468.923,487.384,374.573,423.204,240.877,153.277,190.592,261.661,238.432,215.875,141.215,806.092,461.539,161.057,183.021,322.030,381.387,107.746,268.567,271.649,320.603,267.766,270.428,329.393,313.716,529.703,307.520,480.772,369.549,491.582,639.011,209.725,283.857,467.807,567.732,245.619,231.896,335.023,237.934,201.007,262.681,209.573,115.790,227.962,440.109,662.465,300.450,454.983,317.848,422.625,459.681,679.468,219.367,382.422,207.356,198.255,264.047,148.456,339.537,72.796,93.669,150.783,79.432,321.010,170.624,25.688,425.021,336.861,218.365,238.956,77.167,138.555,222.800,104.972,76.352,297.559,380.063,262.759,408.036,257.234,254.663,259.724,285.774,195.168
52,1144.013,380.560,1160.792,170.442,474.801,483.875,424.827,409.050,384.627,519.221,178.610,90.590,228.546,385.306,146.230,305.838,102.526,623.577,303.175,152.970,114.779,287.169,232.840,223.452,242.098,288.386,384.678,175.832,237.361,386.559,209.832,703.045,203.000,462.655,277.278,486.525,451.813,280.238,237.089,616.353,268.039,318.084,347.630,160.946,239.591,132.404,281.908,300.536,121.832,305.487,379.703,547.907,208.250,477.479,294.111,307.211,450.163,611.162,369.383,402.948,259.311,208.766,324.217,192.890,304.662,149.204,176.453,98.981,68.116,302.876,273.709,13.091,343.830,199.297,202.958,210.484,110.799,106.199,299.305,122.163,168.010,208.108,206.835,272.386,440.762,176.649,254.283,433.561,151.698,117.062
53,1352.395,447.776,1099.472,234.752,500.994,434.684,405.154,416.843,330.476,252.115,275.305,137.633,161.069,347.378,263.919,234.956,253.141,653.523,407.130,145.635,206.303,321.060,333.453,115.817,216.463,330.678,311.155,166.526,102.518,381.090,325.684,500.613,501.268,472.380,396.639,566.139,945.934,313.176,143.920,510.527,491.745,298.368,279.548,305.346,266.641,254.312,323.126,296.536,171.930,214.411,365.225,644.388,193.807,231.395,289.040,421.151,350.929,919.676,331.550,290.763,203.098,280.489,258.690,172.449,205.287,115.328,193.446,183.178,110.305,185.095,156.598,8.247,379.202,339.693,279.750,349.692,79.111,224.336,254.821,47.816,73.771,133.532,469.494,304.759,282.452,150.442,284.674,412.602,87.717,241.575
54,1232.643,345.015,1051.376,196.636,423.741,428.456,516.010,347.516,303.535,396.735,279.695,126.331,194.017,303.511,180.378,179.456,98.007,752.123,274.318,201.313,159.441,278.562,309.067,240.294,351.378,357.129,317.264,233.620,338.837,316.626,184.077,595.991,233.843,517.462,414.662,584.451,612.209,236.938,241.071,480.740,607.209,342.129,212.096,256.477,193.978,273.915,374.017,444.073,168.217,250.873,294.203,660.969,280.636,297.319,281.081,420.204,401.603,585.748,376.708,369.415,227.833,248.365,236.845,163.382,254.404,109.915,117.230,141.866,68.458,229.381,198.949,110.545,181.298,210.495,145.417,350.527,27.819,109.007,173.947,65.426,164.990,354.829,347.392,244.723,310.250,226.857,169.272,420.061,231.340,179.637
55,1621.497,409.746,847.669,234.031,391.006,321.699,499.567,498.667,308.405,340.071,189.682,191.084,187.264,271.278,338.622,121.757,214.756,851.715,477.149,163.648,246.846,295.736,189.080,98.397,277.445,264.789,350.644,157.146,167.717,308.986,249.684,499.243,279.087,437.374,484.639,690.500,549.934,315.275,217.241,525.960,363.588,257.329,311.733,418.731,172.586,232.220,393.176,271.455,198.364,239.741,374.203,570.612,273.171,315.672,344.727,350.164,338.050,857.441,367.550,263.585,218.735,274.102,306.775,134.096,213.007,36.692,100.230,61.293,79.442,140.362,202.410,76.351,365.840,273.822,211.177,493.989,57.493,65.651,291.811,66.624,86.114,144.874,199.949,361.157,362.310,287.065,284.543,265.408,299.311,214.726
56,1161.210,407.515,1022.646,184.651,572.928,470.574,286.769,362.673,315.843,275.708,210.825,231.404,167.391,411.094,139.473,140.882,130.400,581.015,439.292,194.426,118.928,231.970,277.007,207.310,319.744,249.404,313.057,193.044,268.560,221.896,394.677,510.514,264.654,613.836,338.451,811.484,569.440,338.228,246.714,475.567,446.824,373.419,270.200,368.469,235.376,183.128,459.588,287.064,119.042,150.411,359.022,540.620,257.957,338.286,239.354,343.158,416.411,705.252,211.542,337.859,225.030,194.672,450.899,228.566,275.684,103.015,114.317,107.471,57.253,319.543,217.479,180.974,311.426,327.822,248.021,399.231,118.729,114.048,418.358,37.319,116.867,213.054,489.354,409.072,348.952,270.714,142.152,427.888,215.236,174.823
57,877.484,361.030,1181.101,278.605,476.301,549.419,351.567,320.535,363.497,357.389,323.513,114.319,349.333,382.722,128.162,81.743,237.230,733.792,225.734,256.139,170.754,257.134,256.513,147.579,356.848,326.298,315.805,108.752,255.440,377.905,254.445,756.622,309.843,411.924,322.338,501.090,692.055,224.508,169.759,556.587,424.935,329.497,252.956,263.838,166.773,193.199,395.807,235.991,151.273,246.684,224.014,623.767,166.000,279.462,491.313,322.243,477.035,701.613,360.267,351.985,319.538,352.255,287.628,108.132,290.140,81.935,193.856,117.618,95.326,156.590,417.923,182.961,208.489,141.782,207.458,337.242,83.910,126.171,144.958,89.128,104.124,138.099,429.608,408.169,595.821,323.974,252.978,347.837,315.566,159.442
58,1053.446,472.933,1008.202,143.899,415.988,482.772,302.962,406.447,453.065,339.717,168.903,162.801,192.874,309.522,62.068,185.110,85.896,753.300,505.253,209.922,137.097,232.910,242.180,79.492,296.854,373.211,238.374,179.723,273.253,352.137,318.084,583.919,363.457,506.965,327.662,610.582,418.462,222.896,252.643,555.860,515.503,333.058,287.437,226.869,229.785,221.681,328.025,179.291,201.385,239.943,315.906,567.798,204.600,210.303,183.414,256.388,359.709,545.063,463.800,259.763,263.614,287.540,360.938,53.022,301.191,92.597,150.950,129.000,109.832,233.981,129.675,67.195,478.426,222.861,141.365,407.758,141.861,96.000,194.653,32.085,93.105,274.162,320.430,310.614,345.679,145.078,261.478,470.347,331.689,243.035
59,1448.771,337.149,1127.124,325.690,563.386,508.897,385.212,389.509,318.730,222.292,152.961,113.313,203.253,293.461,98.351,268.728,196.207,828.723,463.844,180.070,214.862,224.577,202.373,202.214,187.305,431.152,401.943,230.599,223.608,300.972,220.974,464.892,407.732,477.088,551.150,573.279,587.714,212.725,297.536,431.720,385.020,378.774,298.511,411.546,262.746,264.823,343.664,415.509,112.678,171.848,326.486,532.837,246.829,259.630,204.283,342.092,411.092,1089.189,367.067,196.393,198.773,207.226,323.891,97.596,384.846,88.741,131.576,88.401,148.642,265.848,221.060,59.818,161.819,245.871,150.250,133.604,88.431,74.795,247.063,102.064,107.638,220.991,296.152,271.687,279.214,188.273,217.826,308.531,419.745,205.292
60,1343.229,405.000,975.629,263.016,532.922,353.154,571.269,384.673,349.076,215.336,189.032,193.205,272.960,340.244,88.243,169.022,123.015,851.454,352.584,173.265,138.764,267.065,244.140,136.008,260.774,237.661,313.988,127.438,291.524,176.900,326.000,869.505,313.756,486.146,362.361,647.525,775.231,205.254,114.625,608.233,474.634,222.355,296.837,267.531,198.464,246.894,351.782,255.927,118.559,268.551,300.457,557.372,176.364,407.857,306.051,285.934,451.482,977.658,315.000,307.215,396.061,417.927,346.597,172.419,343.449,73.507,139.252,123.484,62.837,244.562,131.530,90.727,270.106,183.040,273.844,156.132,91.222,69.966,219.179,25.248,81.210,268.937,163.949,203.518,279.976,97.429,181.141,173.898,331.151,120.673
61,968.764,432.112,1182.320,221.791,405.560,383.500,649.750,434.264,230.016,381.867,173.955,164.458,246.362,288.489,224.905,209.162,158.385,617.092,270.916,257.000,144.456,288.458,235.807,145.817,207.695,312.485,336.126,64.350,291.964,389.318,289.497,348.297,258.882,394.310,392.729,578.434,440.055,296.798,206.652,392.700,516.869,293.432,303.341,288.246,189.260,199.894,214.655,279.909,219.385,238.911,306.732,630.287,252.936,262.034,189.010,475.829,187.972,780.216,269.267,299.207,207.189,302.796,393.016,149.338,251.441,98.144,55.094,109.178,110.884,260.524,186.256,82.870,440.330,226.653,193.708,477.648,58.347,101.548,109.453,69.773,121.305,272.784,376.013,170.349,131.131,202.403,427.957,350.204,280.547,197.080
62,1203.299,334.269,1148.000,254.093,394.735,524.662,331.087,394.956,504.286,243.540,224.253,129.464,243.977,211.656,275.243,192.206,120.252,896.238,577.753,184.465,130.641,197.562,377.647,159.571,270.293,185.170,353.000,127.197,170.024,279.308,228.574,720.505,203.047,455.164,450.692,631.631,590.011,273.451,555.652,427.080,323.562,288.284,220.170,324.592,214.017,208.532,287.252,237.091,140.301,214.424,220.036,831.845,216.900,258.975,417.808,348.901,235.901,942.297,445.642,429.800,256.811,282.818,232.109,166.581,127.875,169.841,168.626,109.178,45.600,271.400,211.966,68.701,213.170,230.386,253.510,394.110,96.076,93.336,99.263,53.837,70.667,180.919,228.494,285.482,136.500,253.156,310.087,358.980,227.387,224.823
